FK_RESENAR,PK_ARENDE,ARENDE_FARDSATT,ARENDE_ANTAL_LEDSAGARE,ARENDE_ELMOPED,ARENDE_ENSAMAKNING,ARENDE_FRAMSATESPLACERING,ARENDE_ALLERGIANPASSAT,ARENDE_HUND,ARENDE_LANSGRANSDISPENS,ARENDE_BATTAXI,ARENDE_BRYGGA_1,ARENDE_BRYGGA_2
199309022383,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
199309022391,,Rullstolstaxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
199309032382,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
199309032390,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
199309042381,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
199309042399,,Bartaxi,0,Ja,Ja,Ja, , , , ,,
199309052380,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
199309052398,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
199309062389,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
199309062397,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
199309072388,,Taxi,0,Ja,Ja,Nej, , , , ,,
199309072396,,Taxi,0,Ja,Ja, , , , , ,,
199309082387,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
199309082395,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
199309092386,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
199309092394,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
199309102383,,Rullstolstaxi,0,Ja,Nej,Nej, , , , ,,
199309102391,,Taxi,0,Ja,Nej, , , , , ,,
199309112382,,Taxi,0,Ja, , , , , , ,,
199309112390,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
199309122381,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
199309122399,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
199309132380,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
199309132398,,Taxi,0,Nej,Nej,Nej, , , , ,,
199309142389,,Taxi,0,Nej,Nej, , , , , ,,
199309142397,,Taxi,0,Nej, , , , , , ,,
199309152388,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
199309152396,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
199309162387,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
199309162395,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
199309172386,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
199309172394,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
199309182385,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
199309182393,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
199309192384,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
199309192392,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
199309202381,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
199309202399,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
199309212380,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
199309212398,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
199309222389,,Taxi,0,Ja,Ja,Ja, , , , ,,
199309222397,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
199309232388,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
199309232396,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
199309242387,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
199309252386,,Taxi,0,Ja,Ja,Nej, , , , ,,
199309252394,,Taxi,0,Ja,Ja, , , , , ,,
199309262385,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
199309262393,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
199309272384,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
199309272392,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
199309282383,,Taxi,0,Ja,Nej,Nej, , , , ,,
199309282391,,Taxi,0,Ja,Nej, , , , , ,,
199309292382,,Rullstolstaxi,0,Ja, , , , , , ,,
199309292390,,Rullstolstaxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
199309302389,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
199310012381,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
199310012399,,Rullstolstaxi,0,Nej,Nej,Nej,Nej, , , ,,
199310022380,,Taxi,0,Nej,Nej,Nej, , , , ,,
199310022398,,Taxi,0,Nej,Nej, , , , , ,,
199310032389,,Rullstolstaxi,0,Nej, , , , , , ,,
199310032397,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
199310042388,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
199310042396,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
199310052387,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
199310052395,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
199310062386,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
199310062394,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
199310072385,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
199310082384,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
199310082392,,Rullstolstaxi,0,Ja,Ja,Ja,Ja, , , ,,
199310092383,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
199310102380,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
199310102398,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
199310112397,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
199310122388,,Taxi,0,Ja,Ja,Ja, , , , ,,
199310122396,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
199310132387,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
199310132395,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
199310142386,,Rullstolstaxi,0,Ja,Ja,Nej,Nej, , , ,,
199310142394,,Rullstolstaxi,0,Ja,Ja,Nej, , , , ,,
199310152385,,Rullstolstaxi,0,Ja,Ja, , , , , ,,
199310162384,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
199310162392,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
199310172383,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
199310182382,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
199310182390,,Taxi,0,Ja,Nej,Nej, , , , ,,
199310192381,,Bartaxi,0,Ja,Nej, , , , , ,,
199310192399,,Taxi,0,Ja, , , , , , ,,
199310202388,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
199310202396,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
199310212387,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
199310212395,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
199310222386,,Taxi,0,Nej,Nej,Nej, , , , ,,
199310232385,,Taxi,0,Nej,Nej, , , , , ,,
199310242384,,Taxi,0,Nej, , , , , , ,,
199310252383,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
199310252391,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
199310262382,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
199310262390,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
199310272381,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
199310272399,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
199310282380,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
199310292389,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
199310302386,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
199310312385,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
199310312393,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
199311012380,,Rullstolstaxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
199311012398,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
199311022389,,Rullstolstaxi,0,Ja,Ja,Ja,Nej, , , ,,
199311022397,,Bartaxi,0,Ja,Ja,Ja, , , , ,,
199311032388,,Bartaxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
199311032396,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
199311042387,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
199311042395,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
199311052386,,Taxi,0,Ja,Ja,Nej, , , , ,,
199311052394,,Rullstolstaxi,0,Ja,Ja, , , , , ,,
199311062385,,Rullstolstaxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
199311062393,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
199311072384,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
199311072392,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
199311082383,,Taxi,0,Ja,Nej,Nej, , , , ,,
199311082391,,Taxi,0,Ja,Nej, , , , , ,,
199311092382,,Taxi,0,Ja, , , , , , ,,
199311092390,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
199311102389,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
199311112388,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
199311112396,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
199311122387,,Taxi,0,Nej,Nej,Nej, , , , ,,
199311122395,,Taxi,0,Nej,Nej, , , , , ,,
199311132386,,Taxi,0,Nej, , , , , , ,,
199311132394,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
199311142385,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
199311142393,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
199311152384,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
199311152392,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
199311162383,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
199311162391,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
199311172382,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
199311172390,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
199311182381,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
199311182399,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
199311192380,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
199311192398,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
199311202387,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
199311202395,,Taxi,0,Ja,Ja,Ja, , , , ,,
199311212386,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
199311212394,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
199311222385,,Rullstolstaxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
199311222393,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
199311232384,,Taxi,0,Ja,Ja,Nej, , , , ,,
199311232392,,Taxi,0,Ja,Ja, , , , , ,,
199311242383,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
199311242391,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
199311252382,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
199311252390,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
199311262381,,Taxi,0,Ja,Nej,Nej, , , , ,,
199311262399,,Taxi,0,Ja,Nej, , , , , ,,
199311272380,,Taxi,0,Ja, , , , , , ,,
199311272398,,Bartaxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
199311282389,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
199311282397,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
199311292388,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
199311292396,,Taxi,0,Nej,Nej,Nej, , , , ,,
199311302385,,Taxi,0,Nej,Nej, , , , , ,,
199311302393,,Taxi,0,Nej, , , , , , ,,
199312012389,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
199312012397,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
199312022388,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
199312022396,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
199312032387,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
199312032395,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
199312042386,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
199312042394,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
199312052385,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
199312052393,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
199312062384,,Bartaxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
199312062392,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
199312072383,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
199312072391,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
199312082382,,Taxi,0,Ja,Ja,Ja, , , , ,,
199312082390,,Rullstolstaxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
199312092381,,Bartaxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
199312092399,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
199312102388,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
199312102396,,Taxi,0,Ja,Ja,Nej, , , , ,,
199312112387,,Taxi,0,Ja,Ja, , , , , ,,
199312112395,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
199312122386,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
199312122394,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
199312132385,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
199312132393,,Taxi,0,Ja,Nej,Nej, , , , ,,
199312142384,,Bartaxi,0,Ja,Nej, , , , , ,,
199312142392,,Taxi,0,Ja, , , , , , ,,
199312152383,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
199312152391,,Rullstolstaxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
199312162382,,Bartaxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
199312172399,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
199312182380,,Taxi,0,Nej,Nej,Nej, , , , ,,
199312182398,,Taxi,0,Nej,Nej, , , , , ,,
199312192389,,Rullstolstaxi,0,Nej, , , , , , ,,
199312192397,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
199312202386,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
199312202394,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
199312212385,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
199312212393,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
199312222384,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
199312222392,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
199312232383,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
199312232391,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
199312242382,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
199312242390,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
199312252381,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
199312252399,,Rullstolstaxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
199312262380,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
199312262398,,Taxi,0,Ja,Ja,Ja, , , , ,,
199312272389,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
199312272397,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
199312282388,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
199312282396,,Rullstolstaxi,0,Ja,Ja,Nej,Nej, , , ,,
199312292387,,Taxi,0,Ja,Ja,Nej, , , , ,,
199312292395,,Taxi,0,Ja,Ja, , , , , ,,
199312302384,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
199312302392,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
199312312383,,Bartaxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
199312312391,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
199401012399,,Bartaxi,0,Ja,Nej,Nej, , , , ,,
199401022380,,Taxi,0,Ja,Nej, , , , , ,,
199401032397,,Taxi,0,Ja, , , , , , ,,
199401042388,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
199401052395,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
199401062386,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
199401072393,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
199401082384,,Taxi,0,Nej,Nej,Nej, , , , ,,
199401102380,,Taxi,0,Nej,Nej, , , , , ,,
199401112397,,Bartaxi,0,Nej, , , , , , ,,
199401122388,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
199401132395,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
199401142386,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
199401152393,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
199401162384,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
199401172391,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
199401182382,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
199401192399,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
199401202388,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
199401212395,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
199401222386,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
199401232393,,Bartaxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
199401242384,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
199401252391,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
199401262382,,Taxi,0,Ja,Ja,Ja, , , , ,,
199401272399,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
199401282380,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
199401292397,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
199401302386,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
199401312393,,Taxi,0,Ja,Ja,Nej, , , , ,,
199402012380,,Taxi,0,Ja,Ja, , , , , ,,
199402022397,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
199402032388,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
199402042395,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
199402052386,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
199402062393,,Taxi,0,Ja,Nej,Nej, , , , ,,
199402072384,,Taxi,0,Ja,Nej, , , , , ,,
199402082391,,Taxi,0,Ja, , , , , , ,,
199402092382,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
199402102397,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
199402112388,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
199402122395,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
199402132386,,Taxi,0,Nej,Nej,Nej, , , , ,,
199402142393,,Taxi,0,Nej,Nej, , , , , ,,
199402152384,,Taxi,0,Nej, , , , , , ,,
199402162391,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
199402172382,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
199402182399,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
199402192380,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
199402202395,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
199402212386,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
199402222393,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
199402232384,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
199402242391,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
199402252382,,Rullstolstaxi,0,Ja,Ja,Ja,Ja, , , ,,
199402262399,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
199402272380,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
199402282397,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
199403012389,,Taxi,0,Ja,Ja,Ja,Nej, , , ,,
199403022396,,Taxi,0,Ja,Ja,Ja, , , , ,,
199403032387,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
199403042394,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
199403052385,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
199403062392,,Bartaxi,0,Ja,Ja,Nej,Nej, , , ,,
199403072383,,Taxi,0,Ja,Ja,Nej, , , , ,,
199403082390,,Rullstolstaxi,0,Ja,Ja, , , , , ,,
199403092381,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
199403102396,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
199403112387,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
199403122394,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
199403132385,,Taxi,0,Ja,Nej,Nej, , , , ,,
199403142392,,Rullstolstaxi,0,Ja,Nej, , , , , ,,
199403152383,,Taxi,0,Ja, , , , , , ,,
199403162390,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
199403172381,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
199403182398,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
199403192389,,Bartaxi,0,Nej,Nej,Nej,Nej, , , ,,
199403202394,,Taxi,0,Nej,Nej,Nej, , , , ,,
199403212385,,Taxi,0,Nej,Nej, , , , , ,,
199403222392,,Taxi,0,Nej, , , , , , ,,
199403232383,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
199403242390,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
199403252381,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
199403262398,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
199403272389,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
199403282396,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
199403292387,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
199403302392,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
199403312383,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
199404012396,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
199404022387,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
199404032394,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
199404042385,,Bartaxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
199404052392,,Rullstolstaxi,0,Ja,Ja,Ja,Nej, , , ,,
199404062383,,Taxi,0,Ja,Ja,Ja, , , , ,,
199404072390,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
199404082381,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
199404092398,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
199404102387,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
199404112394,,Rullstolstaxi,0,Ja,Ja,Nej, , , , ,,
199404122385,,Bartaxi,0,Ja,Ja, , , , , ,,
199404132392,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
199404142383,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
199404152390,,Taxi,0,Ja,Nej,Nej,Nej,Nej, , ,,
199404162381,,Taxi,0,Ja,Nej,Nej,Nej, , , ,,
199404172398,,Taxi,0,Ja,Nej,Nej, , , , ,,
199404182389,,Taxi,0,Ja,Nej, , , , , ,,
199404192396,,Taxi,0,Ja, , , , , , ,,
199404202385,,Taxi,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,,
199404212392,,Bartaxi,0,Nej,Nej,Nej,Nej,Nej,Nej, ,,
199404222383,,Taxi,0,Nej,Nej,Nej,Nej,Nej, , ,,
199404232390,,Taxi,0,Nej,Nej,Nej,Nej, , , ,,
199404242381,,Taxi,0,Nej,Nej,Nej, , , , ,,
199404252398,,Taxi,0,Nej,Nej, , , , , ,,
199404262389,,Taxi,0,Nej, , , , , , ,,
199404272396,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Ja,,
199404282387,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Ja,Nej,,
199404292394,,Rullstolstaxi,0,Ja,Ja,Ja,Ja,Ja,Ja, ,,
199404302383,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej,Nej,,
199405012395,,Taxi,0,Ja,Ja,Ja,Ja,Ja,Nej, ,,
199405022386,,Taxi,0,Ja,Ja,Ja,Ja,Ja, , ,,
199405032393,,Taxi,0,Ja,Ja,Ja,Ja,Nej,Nej,Nej,,
199405042384,,Bartaxi,0,Ja,Ja,Ja,Ja,Nej,Nej, ,,
199405052391,,Taxi,0,Ja,Ja,Ja,Ja,Nej, , ,,
199405062382,,Taxi,0,Ja,Ja,Ja,Ja, , , ,,
199405072399,,Bartaxi,0,Ja,Ja,Ja,Nej,Nej,Nej,Nej,,
199405082380,,Taxi,0,Ja,Ja,Ja,Nej,Nej,Nej, ,,
199405092397,,Taxi,0,Ja,Ja,Ja,Nej,Nej, , ,,
199405102386,,Rullstolstaxi,0,Ja,Ja,Ja,Nej, , , ,,
199405112393,,Bartaxi,0,Ja,Ja,Ja, , , , ,,
199405122384,,Rullstolstaxi,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,,
199405132391,,Taxi,0,Ja,Ja,Nej,Nej,Nej,Nej, ,,
199405142382,,Taxi,0,Ja,Ja,Nej,Nej,Nej, , ,,
199405152399,,Taxi,0,Ja,Ja,Nej,Nej, , , ,,
199405162380,,Taxi,0,Ja,Ja,Nej, , , , ,,
199405172397,,Taxi,0,Ja,Ja, , , , , ,,
199405182388,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,,
199405192395,,Taxi,0,Ja,Nej,Nej,Nej,Nej,Nej, ,,
