Pnr,PnrTyp,Tilltalskod,Fnamn,Mnamn,Enamn,Lan,Kommun,Fors,FbUtdelAdr2,FbPostnr,FbPostort,AvrOrsak,AviNamn,FbAviUtdelAdr,FbAviPostnr,FbAviPostort,Kon,SekrMark
199310142386,P,10,Felizia, ,Anguilliformes,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Anguilliformes, Felizia",Arvesgärde 10,41744,Göteborg     ,K,N
199310142394,P,10,Arthur, ,Acanthias,8,40,99,Förrådsvägen 7,38631,Färjestaden,  ,"Acanthias, Arthur",Förrådsvägen 7/Tilia,38631,Färjestaden  ,M,N
199310152385,P,10,Sofia Elwira, ,Laxartade,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Laxartade, Sofia Elwira",Arvesgärde 10,41744,Göteborg     ,K,N
199310162384,P,10,Inger Malin, ,Rupicapra,1,27,99,Vreta backe 24,14744,Tumba,  ,"Rupicapra, Inger Malin",Vreta backe 24/Rödek,14744,Tumba        ,K,N
199310162392,P,10,Billy, ,Krumnosig,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Krumnosig, Billy",Liedbergsgatan 3B,35230,Växjö        ,M,N
199310172383,P,10,Fia, ,Asp Aspius,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Asp Aspius, Fia",Villagatan 2C,93162,Skellefteå   ,K,N
199310182382,P,10,Marion, ,Macroscelides,1,83,99,Rissneleden 41,17444,Sundbyberg,  ,"Macroscelides, Marion",Rissneleden 41,17444,Sundbyberg   ,K,N
199310182390,P,10,Bertil Mats, ,Kantnålsfiskar,25,83,99,Antmans väg 31,95334,Haparanda,  ,"Kantnålsfiskar, Bertil Mats",Antmans väg 31/Tilia,95334,Haparanda    ,M,N
199310192381,P,10,Isadora, ,Albula,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Albula, Isadora",Ringvägen 21A,83137,Östersund    ,K,N
199310192399,P,10,Bosse, ,Osmeriformes,1,80,99,Hövdingagatan 13,12652,Hägersten,  ,"Osmeriformes, Bosse",Hövdingagatan 13,12652,Hägersten    ,M,N
199310202388,P,30,Cornelia Gertrud Mari, ,Exilisciurus,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Exilisciurus, Cornelia Gertrud Mari",Laxgatan 8,13343,Saltsjöbaden ,K,N
199310202396,P,10,Erik, ,Alpinus,1,82,99,Sturevägen,13338,Saltsjöbaden,  ,"Alpinus, Erik",Sturevägen,13338,Saltsjöbaden ,M,N
199310212387,P,10,Linda, ,Fiskeriverkets,1,23,99,Ripvägen 12,17564,Järfälla,  ,"Fiskeriverkets, Linda",Ripvägen 12,17564,Järfälla     ,K,N
199310212395,P,10,Christian, ,Squalidae,14,80,99,Ljunggatan 13,41321,Göteborg,  ,"Squalidae, Christian",Ljunggatan 13,41321,Göteborg     ,M,N
199310222386,P,10,Tina, ,Buskmöss,1,82,99,Bergstigen 117,13833,Älta,  ,"Buskmöss, Tina",Bergstigen 117,13833,Älta         ,K,N
199310232385,P,10,Fredrika, ,Egentliga,1,62,99,Berguddsvägen 4,18253,Danderyd,  ,"Egentliga, Fredrika",Berguddsvägen 4,18253,Danderyd     ,K,N
199310242384,P,10,Amina Rut Viola, ,Sciurus,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Sciurus, Amina Rut Viola",Ringvägen 21A/Populus,83137,Östersund    ,K,N
199310252383,P,10,Pia, ,Perognathus,1,83,99,Rissneleden 41,17444,Sundbyberg,  ,"Perognathus, Pia",Rissneleden 41,17444,Sundbyberg   ,K,N
199310252391,P,10,Carl, ,Ruda Carassius,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Ruda Carassius, Carl",Dalgatan 42,64632,Gnesta       ,M,N
199310262382,P,10,Sissi Chanell, ,Havsnejonöga Petromyzon,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Havsnejonöga Petromyzon, Sissi C",Ringvägen 21A,83137,Östersund    ,K,N
199310262390,P,10,Kjell-Erik, ,Besoarantilop,1,80,99,Kinnaredsgränd 9,12572,Älvsjö,  ,"Besoarantilop, Kjell-Erik",Kinnaredsgränd 9,12572,Älvsjö       ,M,N
199310272381,P,10,Astrid, ,Pirålar,25,84,99,August Malmsgatan 17B,98136,Kiruna,  ,"Pirålar, Astrid",August Malmsgatan 17B/Salix,98136,Kiruna       ,K,N
199310272399,P,10,Jonah, ,Kantnål Sygnathus,1,27,99,Forvägen 17,14551,Norsborg,AV,"Kantnål Sygnathus, Jonah",Forvägen 17/Ek,14551,Norsborg     ,M,N
199310282380,P,10,Susanna, ,Pirålar,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Pirålar, Susanna",Klarbärsgatan 49,75452,Uppsala      ,K,N
199310292389,P,10,Tindra, ,Dvärgpungmöss,25,84,99,August Malmsgatan 17B,98136,Kiruna,  ,"Dvärgpungmöss, Tindra",August MalmsG 17B/Lundalm,98136,Kiruna       ,K,N
199310302386,P,10,Ina, ,Ekorrbäver,1,92,99,Odins väg 1C,14933,Nynäshamn,  ,"Ekorrbäver, Ina",Odins väg 1C,14933,Nynäshamn    ,K,N
199310312385,P,10,Anita, ,Argentiniformes,1,80,99,Tideliusgatan 27,11869,Stockholm,  ,"Argentiniformes, Anita",Tideliusgatan 27/Acer,11869,Stockholm    ,K,N
199310312393,P,10,Harry, ,Sill/strömming Clupea,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Sill/strömming Clupea, Harry",Ringvägen 21A,83137,Östersund    ,M,N
199311012380,P,10,Tania Seline, ,Salmoniformes,3,80,99,Ölandsresan 51,75755,Uppsala,  ,"Salmoniformes, Tania Seline",Ölandsresan 51,75755,Uppsala      ,K,N
199311012398,P,10,Assar, ,Batoidea  ,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Batoidea  , Assar",Arvesgärde 10,41744,Göteborg     ,M,N
199311022389,P,10,Eva, ,Ithaginis,1,82,99,Bergstigen 117,13833,Älta,  ,"Ithaginis, Eva",Bergstigen 117,13833,Älta         ,K,N
199311022397,P,10,Tor, ,Halvåsnor,1,82,99,Edövägen 16B,13230,Saltsjö-boo,  ,"Halvåsnor, Tor",Edövägen 16B/Rödek,13230,Saltsjö-boo  ,M,N
199311032388,P,10,Vera, ,Equus onager,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Equus onager, Vera",Laxgatan 8,13343,Saltsjöbaden ,K,N
199311032396,P,10,Yngve, ,Syrmaticus,1,80,99,Kinnaredsgränd 9,12572,Älvsjö,  ,"Syrmaticus, Yngve",Kinnaredsgränd 9,12572,Älvsjö       ,M,N
199311042387,P,10,Sofia Olivia, ,Lophiiformes,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Lophiiformes, Sofia Olivia",Laxgatan 8,13343,Saltsjöbaden ,K,N
199311042395,P,10,Henrik, ,Triakidae,1,81,99,Mjölnarstigen 11,15021,Mölnbo,  ,"Triakidae, Henrik",Mjölnarstigen 11,15021,Mölnbo       ,M,N
199311052386,P,10,Lena, ,Aeglefinus,1,36,99,Furunäs 30,13770,Dalarö,  ,"Aeglefinus, Lena",Furunäs 30,13770,Dalarö       ,K,N
199311052394,P,10,Håkan, ,Cricetomys,1,80,99,Sergelgatan 12,11157,Stockholm,  ,"Cricetomys, Håkan",Sergelgatan 12,11157,Stockholm    ,M,N
199311062385,P,10,Jenny, ,Fjällröding Salvelinus,1,86,99,Herrgårdsstigen 4,18162,Lidingö,  ,"Fjällröding Salvelinus, Jenny",Herrgårdsstigen 4/Ask,18162,Lidingö      ,K,N
199311062393,P,10,Johan, ,Fiskar,3,80,99,Ölandsresan 51,75755,Uppsala,  ,"Fiskar, Johan",Ölandsresan 51,75755,Uppsala      ,M,N
199311072384,P,10,Celine, ,Irediparra,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Irediparra, Celine",Thunbergsvägen 14,75238,Uppsala      ,K,N
199311072392,P,10,Hans, ,Pigghajar,14,80,99,Ljunggatan 13,41321,Göteborg,  ,"Pigghajar, Hans",Ljunggatan 13,41321,Göteborg     ,M,N
199311082383,P,10,Agnes, ,Fickspringmöss,1,86,99,Herrgårdsstigen 4,18162,Lidingö,  ,"Fickspringmöss, Agnes",Herrgårdsstigen 4,18162,Lidingö      ,K,N
199311082391,P,10,Erik, ,Aequoreus,3,80,99,Ölandsresan 51,75755,Uppsala,  ,"Aequoreus, Erik",Ölandsresan 51,75755,Uppsala      ,M,N
199311092382,P,10,Engla, ,Bomullsråttor,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Bomullsråttor, Engla",Klarbärsgatan 49,75452,Uppsala      ,K,N
199311092390,P,10,Fredrik, ,Gädda Esox,1,40,99,Eldarevägen 13,15531,Nykvarn,  ,"Gädda Esox, Fredrik",Eldarevägen 13,15531,Nykvarn      ,M,N
199311102389,P,10,Mona, ,Melops,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Melops, Mona",Laxgatan 8,13343,Saltsjöbaden ,K,N
199311102397,P,  , , , ,1,98,99, ,     , ,  , , ,     ,             , ,J
199311112388,P,10,Emily, ,Skärsnultra Symphodus,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Skärsnultra Symphodus, Emily",Klarbärsgatan 49,75452,Uppsala      ,K,N
199311112396,P,10,Aston, ,Bergtunga Microstomus,25,83,99,Antmans väg 31,95334,Haparanda,  ,"Bergtunga Microstomus, Aston",Antmans väg 31/Populus,95334,Haparanda    ,M,N
199311122387,P,10,Mona, ,Merula,1,36,99,Södra Jordbrovägen 33,13654,Haninge,  ,"Merula, Mona",Södra Jordbrovägen 33,13654,Haninge      ,K,N
199311122395,P,10,Göran Thomas, ,Mixtus,1,25,99,BRUKSBACKEN 13,17892,Adelsö,  ,"Mixtus, Göran Thomas",BRUKSBACKEN 13,17892,Adelsö       ,M,N
199311132386,P,10,Sanna Denize, ,Cetorhinidae,1,26,99,Stationsvägen 34A,14140,Huddinge,  ,"Cetorhinidae, Sanna Denize",Stationsvägen 34A/Ask,14140,Huddinge     ,K,N
199311132394,P,10,Atle, ,Blåfenad,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Blåfenad, Atle",Dalgatan 42,64632,Gnesta       ,M,N
199311142385,P,10,Pamela, ,Elefantnäbbmöss,25,83,99,Antmans väg 31,95334,Haparanda,  ,"Elefantnäbbmöss, Pamela",Antmans väg 31,95334,Haparanda    ,K,N
199311142393,P,10,Eddie, ,Mesitornis,1,20,99,Barrstigen 7,13936,Värmdö,  ,"Mesitornis, Eddie",Barrstigen 7,13936,Värmdö       ,M,N
199311152384,P,10,Tina, ,Busksvin,1,20,99,Barrstigen 7,13936,Värmdö,  ,"Busksvin, Tina",Barrstigen 7,13936,Värmdö       ,K,N
199311152392,P,10,Martin Carl, ,Kitt,1,40,99,Eldarevägen 13,15531,Nykvarn,  ,"Kitt, Martin Carl",Eldarevägen 13,15531,Nykvarn      ,M,N
199311162383,P,10,Fiona, ,Brugd Cetorhinus,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Brugd Cetorhinus, Fiona",Thunbergsvägen 14,75238,Uppsala      ,K,N
199311162391,P,10,Axel, ,Cetorhinidae,20,62,99,Stenvägen 4,79237,Mora,  ,"Cetorhinidae, Axel",Stenvägen 4,79237,Mora         ,M,N
199311172382,P,10,Emma, ,Staksill Alosa,8,40,99,Förrådsvägen 7,38631,Färjestaden,  ,"Staksill Alosa, Emma",Förrådsvägen 7,38631,Färjestaden  ,K,N
199311172390,P,10,Baltazar, ,Egentliga,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Egentliga, Baltazar",Arvesgärde 10,41744,Göteborg     ,M,N
199311182381,P,10,Mathilda, ,Argentinidae,1,82,99,Henriksdalsringen 53,13132,Nacka,  ,"Argentinidae, Mathilda",Henriksdalsringen 53,13132,Nacka        ,K,N
199311182399,P,10,Dick, ,Ibisnäbb,1,92,99,SANDSTUGAN 2,14992,Nynäshamn,  ,"Ibisnäbb, Dick",SANDSTUGAN 2,14992,Nynäshamn    ,M,N
199311192380,P,10,Jeanette, ,Cyclopteridae,1,27,99,Månskensvägen 38,14646,Tullinge,  ,"Cyclopteridae, Jeanette",Månskensvägen 38,14646,Tullinge     ,K,N
199311192398,P,10,Lars-Olof, ,Macropus,1,20,99,Barrstigen 7,13936,Värmdö,  ,"Macropus, Lars-Olof",Barrstigen 7,13936,Värmdö       ,M,N
199311202387,P,10,Fideli, ,Batoidea  ,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Batoidea  , Fideli",Ringvägen 21A,83137,Östersund    ,K,N
199311202395,P,10,Bastian, ,Fiskar,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Fiskar, Bastian",Ringvägen 21A,83137,Östersund    ,M,N
199311212386,P,10,Erika, ,Duvrallar,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Duvrallar, Erika",Klarbärsgatan 49,75452,Uppsala      ,K,N
199311212394,P,10,Erik, ,Anarhichadidae,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Anarhichadidae, Erik",Laxgatan 8,13343,Saltsjöbaden ,M,N
199311222385,P,10,Laura, ,Phodopus,1,27,99,Månskensvägen 38,14646,Tullinge,  ,"Phodopus, Laura",Månskensvägen 38,14646,Tullinge     ,K,N
199311222393,P,10,Ivan, ,Ochrotomys,4,86,99,Bruksvägen 6A,64751,Åkers Styckebruk,  ,"Ochrotomys, Ivan",Bruksvägen 6A,64751,Åkers Styckeb,M,N
199311232384,P,10,Mira, ,Laterna',1,27,99,Vreta backe 24,14744,Tumba,  ,"Laterna', Mira",Vreta backe 24,14744,Tumba        ,K,N
199311232392,P,10,Ben, ,Fiskar Cypriniformes,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Fiskar Cypriniformes, Ben",Thunbergsvägen 14,75238,Uppsala      ,M,N
199311242383,P,10,Erna, ,Gräsråttor,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Gräsråttor, Erna",Liedbergsgatan 3B,35230,Växjö        ,K,N
199311242391,P,10,Bengt, ,Fluviatilis,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Fluviatilis, Bengt",Klarbärsgatan 49,75452,Uppsala      ,M,N
199311252382,P,10,Hanna, ,Ophidion,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Ophidion, Hanna",Liedbergsgatan 3B,35230,Växjö        ,K,N
199311252390,P,10,Benjamin, ,Grässnultra Centrolabrus,25,84,99,August Malmsgatan 17B,98136,Kiruna,  ,"Grässnultra Centrolabrus, Benjamin",August MalmsG 17B/Quercus,98136,Kiruna       ,M,N
199311262381,P,10,Marie, ,Rollulus,1,26,99,Terapivägen 16D,14156,Huddinge,  ,"Rollulus, Marie",Terapivägen 16D/Tysklönn,14156,Huddinge     ,K,N
199311262399,P,10,Berth, ,Hajar,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Hajar, Berth",Thunbergsvägen 14,75238,Uppsala      ,M,N
199311272380,P,10,Leéne, ,Rhynchocyon,1,81,99,Högmovägen 20,15186,Södertälje,  ,"Rhynchocyon, Leéne",Högmovägen 20,15186,Södertälje   ,K,N
199311272398,P,10,Jouni, ,Mykiss,1,83,99,Lekplatsvägen 1,17271,Sundbyberg,  ,"Mykiss, Jouni",Lekplatsvägen 1,17271,Sundbyberg   ,M,N
199311282389,P,10,Ellinor My, ,Nasus,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Nasus, Ellinor My",Dalgatan 42,64632,Gnesta       ,K,N
199311282397,P,10,Ulf, ,Rupicapra,1,82,99,Edövägen 16B,13230,Saltsjö-boo,  ,"Rupicapra, Ulf",Edövägen 16B,13230,Saltsjö-boo  ,M,N
199311292388,P,10,Vera, ,Saccostomus,1,36,99,Södra Jordbrovägen 33,13654,Haninge,  ,"Saccostomus, Vera",Södra Jordbrovägen 33,13654,Haninge      ,K,N
199311292396,P,10,Birk, ,Lamniformes,20,62,99,Stenvägen 4,79237,Mora,  ,"Lamniformes, Birk",Stenvägen 4,79237,Mora         ,M,N
199311302385,P,10,Lina, ,Delineatus,1,27,99,Månskensvägen 38,14646,Tullinge,  ,"Delineatus, Lina",Månskensvägen 38/Acer,14646,Tullinge     ,K,N
199311302393,P,10,Bertil, ,Havsnål Entelurus,12,64,99,Västra Hornsgatan 3,27432,Skurup,  ,"Havsnål Entelurus, Bertil",Västra Hornsgatan 3,27432,Skurup       ,M,N
199312012389,P,10,Charlotta, ,Tragulus,25,83,99,Antmans väg 31,95334,Haparanda,  ,"Tragulus, Charlotta",Antmans väg 31/Falsk Acacia,95334,Haparanda    ,K,N
199312012397,P,10,Jonas, ,Kitt,1,81,99,Mjölnarstigen 11,15021,Mölnbo,  ,"Kitt, Jonas",Mjölnarstigen 11/Betula,15021,Mölnbo       ,M,N
199312022388,P,10,Linnie, ,Havskattfiskar,1,82,99,Bergdalsvägen 29,13241,Saltsjö-boo,  ,"Havskattfiskar, Linnie",Bergdalsvägen 29,13241,Saltsjö-boo  ,K,N
199312022396,P,10,Buster, ,Pleuronectiformes,1,92,99,Landgången 5,14935,Nynäshamn,  ,"Pleuronectiformes, Buster",Landgången 5,14935,Nynäshamn    ,M,N
199312032387,P,10,Viktoria, ,Tragulus,1,91,99,Valstavägen 42,19550,Märsta,  ,"Tragulus, Viktoria",Valstavägen 42/Salix,19550,Märsta       ,K,N
199312032395,P,10,Yngve, ,Abborre Perca,1,80,99,Hövdingagatan 13,12652,Hägersten,  ,"Abborre Perca, Yngve",Hövdingagatan 13,12652,Hägersten    ,M,N
199312042386,P,10,Hanna, ,Pirålar,1,26,99,Visättravägen 49,14150,Huddinge,  ,"Pirålar, Hanna",Visättravägen 49,14150,Huddinge     ,K,N
199312042394,P,10,Billy, ,Käklösa,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Käklösa, Billy",Dalgatan 42,64632,Gnesta       ,M,N
199312052385,P,10,Esra, ,Hamsterråttor,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Hamsterråttor, Esra",Thunbergsvägen 14,75238,Uppsala      ,K,N
199312052393,P,10,Ola, ,Goraler,1,62,99,Bergstigen 12,18278,Stocksund,  ,"Goraler, Ola",Bergstigen 12,18278,Stocksund    ,M,N
199312062384,P,10,Estelle, ,Hönsgås,14,80,99,Ljunggatan 13,41321,Göteborg,  ,"Hönsgås, Estelle",Ljunggatan 13,41321,Göteborg     ,K,N
199312062392,P,10,Birk, ,Laterna',14,80,99,Ljunggatan 13,41321,Göteborg,  ,"Laterna', Birk",Ljunggatan 13,41321,Göteborg     ,M,N
199312072383,P,10,Karolina, ,Skarpsill Sprattus,1,80,99,Sjösabrinken 10,12455,Bandhagen,  ,"Skarpsill Sprattus, Karolina",Sjösabrinken 10/Populus spp,12455,Bandhagen    ,K,N
199312072391,P,10,Harald, ,Rödspätta Pleuronectes,25,83,99,Antmans väg 31,95334,Haparanda,  ,"Rödspätta Pleuronectes, Harald",Antmans väg 31,95334,Haparanda    ,M,N
199312082382,P,10,Ulrika, ,Micromys,3,80,99,Ölandsresan 51,75755,Uppsala,  ,"Micromys, Ulrika",Ölandsresan 51,75755,Uppsala      ,K,N
199312082390,P,10,Jesper, ,Blågylta Labrus,3,80,99,Ölandsresan 51,75755,Uppsala,  ,"Blågylta Labrus, Jesper",Ölandsresan 51,75755,Uppsala      ,M,N
199312092381,P,10,Emma, ,Syngnathidae,1,81,99,Mörtstigen 30,15139,Södertälje,  ,"Syngnathidae, Emma",Mörtstigen 30,15139,Södertälje   ,K,N
199312092399,P,10,Björn, ,Limanda,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Limanda, Björn",Villagatan 2C,93162,Skellefteå   ,M,N
199312102388,P,10,Berta, ,Sutare,1,27,99,Vreta backe 24,14744,Tumba,  ,"Sutare, Berta",Vreta backe 24,14744,Tumba        ,K,N
199312102396,P,10,Björn, ,Lerskädda Hippoglossoides,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Lerskädda Hippoglossoides, Björn",Klarbärsgatan 49,75452,Uppsala      ,M,N
199312112387,P,10,Paulina, ,Hjortråttor,4,86,99,Bruksvägen 6A,64751,Åkers Styckebruk,  ,"Hjortråttor, Paulina",Bruksvägen 6A,64751,Åkers Styckeb,K,N
199312112395,P,10,Bertil Oskar, ,Karpfiskar Cyprinidae,1,39,99,Finnstastigen 88,19735,Bro,  ,"Karpfiskar Cyprinidae, Bertil Oskar",Finnstastigen 88/Al,19735,Bro          ,M,N
199312122386,P,10,Flora, ,Clupeidae,1,36,99,Södra Jordbrovägen 33,13654,Haninge,  ,"Clupeidae, Flora",Södra Jordbrovägen 33,13654,Haninge      ,K,N
199312122394,P,10,Jim, ,Clavata,25,84,99,August Malmsgatan 17B,98136,Kiruna,  ,"Clavata, Jim",August Malmsgatan 17B,98136,Kiruna       ,M,N
199312132385,P,10,Fredrica, ,Cynoglossus,1,27,99,Vreta backe 24,14744,Tumba,  ,"Cynoglossus, Fredrica",Vreta backe 24,14744,Tumba        ,K,N
199312132393,P,90,Sten Curt Erik Sebastian Karl Guiseppe Uno Oskar Andrustus, ,Phoxinus,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Phoxinus, S C E S K G U O Andrustus",Laxgatan 8,13343,Saltsjöbaden ,M,N
199312142384,P,10,Angela, ,Acanthias,1,86,99,Korsfararvägen 46,18140,Lidingö,  ,"Acanthias, Angela",Korsfararvägen 46/Betula,18140,Lidingö      ,K,N
199312142392,P,10,Bo, ,Malar,3,80,99,Ölandsresan 51,75755,Uppsala,  ,"Malar, Bo",Ölandsresan 51,75755,Uppsala      ,M,N
199312152383,P,10,Esther, ,Jättekänguruer,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Jättekänguruer, Esther",Klarbärsgatan 49,75452,Uppsala      ,K,N
199312152391,P,10,Henrik, ,Tinca,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Tinca, Henrik",Arvesgärde 10,41744,Göteborg     ,M,N
199312162382,P,10,Albertina, ,Jättebälta,1,26,99,Visättravägen 49,14150,Huddinge,  ,"Jättebälta, Albertina",Visättravägen 49,14150,Huddinge     ,K,N
199312172399,P,10,Martin, ,Kantnål Syngnathus,1,92,99,Odins väg 1C,14933,Nynäshamn,  ,"Kantnål Syngnathus, Martin",Odins väg 1C,14933,Nynäshamn    ,M,N
199312182380,P,10,Helga, ,Slätvar Scophthalmus,1,82,99,Edövägen 16B,13230,Saltsjö-boo,  ,"Slätvar Scophthalmus, Helga",Edövägen 16B,13230,Saltsjö-boo  ,K,N
199312182398,P,10,Jimmy, ,Cyclopteridae,1,40,99,Eldarevägen 13,15531,Nykvarn,  ,"Cyclopteridae, Jimmy",Eldarevägen 13,15531,Nykvarn      ,M,N
199312192389,P,10,Ingela, ,Sigmodon,12,64,99,Västra Hornsgatan 3,27432,Skurup,  ,"Sigmodon, Ingela",Västra Hornsgatan 3,27432,Skurup       ,K,N
199312192397,P,10,Håkan, ,Jakanor,1,80,99,Dalagatan 35B,11323,Stockholm,  ,"Jakanor, Håkan",Dalagatan 35B,11323,Stockholm    ,M,N
199312202386,P,10,Estrid, ,Kvastpiggsvin,25,83,99,Antmans väg 31,95334,Haparanda,  ,"Kvastpiggsvin, Estrid",Antmans väg 31,95334,Haparanda    ,K,N
199312202394,P,10,Bobby, ,Morhua,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Morhua, Bobby",Klarbärsgatan 49,75452,Uppsala      ,M,N
199312212385,P,10,Jana, ,Ballerus,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Ballerus, Jana",Liedbergsgatan 3B,35230,Växjö        ,K,N
199312212393,P,10,Joel, ,Fallax,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Fallax, Joel",Dalgatan 42,64632,Gnesta       ,M,N
199312222384,P,10,Sayonara, ,Glasvar Lepidorhombus,4,86,99,Bruksvägen 6A,64751,Åkers Styckebruk,  ,"Glasvar Lepidorhombus, Sayonara",Bruksvägen 6A,64751,Åkers Styckeb,K,N
199312222392,P,10,Boris, ,Nissögefiskar Cobitidae,25,84,99,August Malmsgatan 17B,98136,Kiruna,  ,"Nissögefiskar Cobitidae, Boris",August Malmsgatan 17B/Ulmus,98136,Kiruna       ,M,N
199312232383,P,10,Gill, ,Håbrand Lamna,3,80,99,Ölandsresan 51,75755,Uppsala,  ,"Håbrand Lamna, Gill",Ölandsresan 51,75755,Uppsala      ,K,N
199312232391,P,10,John, ,Havskattfiskar,1,80,99,Sjösabrinken 10,12455,Bandhagen,  ,"Havskattfiskar, John",Sjösabrinken 10,12455,Bandhagen    ,M,N
199312242382,P,10,Jenny, ,Elritsa Phoxinus,25,83,99,Antmans väg 31,95334,Haparanda,  ,"Elritsa Phoxinus, Jenny",Antmans väg 31,95334,Haparanda    ,K,N
199312242390,P,10,Bogdan, ,Myxinidae,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Myxinidae, Bogdan",Villagatan 2C,93162,Skellefteå   ,M,N
199312252381,P,10,Nina, ,Stensnultra Ctenolabrus,1,27,99,Forvägen 17,14551,Norsborg,  ,"Stensnultra Ctenolabrus, Nina",Forvägen 17,14551,Norsborg     ,K,N
199312252399,P,10,Ludvig, ,Ballerus,1,23,99,Ripvägen 12,17564,Järfälla,  ,"Ballerus, Ludvig",Ripvägen 12/Tilia,17564,Järfälla     ,M,N
199312262380,P,10,Nisa, ,Taenia,1,81,99,Mjölnarstigen 11,15021,Mölnbo,  ,"Taenia, Nisa",Mjölnarstigen 11,15021,Mölnbo       ,K,N
199312262398,P,10,Brandon, ,Petromyzontidae,8,40,99,Förrådsvägen 7,38631,Färjestaden,  ,"Petromyzontidae, Brandon",Förrådsvägen 7/Falsk Acacia,38631,Färjestaden  ,M,N
199312272389,P,10,Rebecka, ,Argusianus,1,81,99,Högmovägen 20,15186,Södertälje,  ,"Argusianus, Rebecka",Högmovägen 20/Al,15186,Södertälje   ,K,N
199312272397,P,10,Boris, ,Nors Osmerus,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Nors Osmerus, Boris",Ringvägen 21A,83137,Östersund    ,M,N
199312282388,P,10,Riitva Pia, ,Sciurus,1,80,99,Sjösabrinken 10,12455,Bandhagen,  ,"Sciurus, Riitva Pia",Sjösabrinken 10/Ulmus,12455,Bandhagen    ,K,N
199312282396,P,10,Jonas, ,Knaggrocka Raja,1,81,99,Mörtstigen 30,15139,Södertälje,  ,"Knaggrocka Raja, Jonas",Mörtstigen 30/Alnus,15139,Södertälje   ,M,N
199312292387,P,10,Sofia Lucia, ,Limanda,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Limanda, Sofia Lucia",Villagatan 2C,93162,Skellefteå   ,K,N
199312292395,P,10,Micke, ,Piscatorius,1,92,99,Landgången 5,14935,Nynäshamn,  ,"Piscatorius, Micke",Landgången 5,14935,Nynäshamn    ,M,N
199312302384,P,10,Petra, ,Sicista,1,26,99,Visättravägen 49,14150,Huddinge,  ,"Sicista, Petra",Visättravägen 49,14150,Huddinge     ,K,N
199312302392,P,10,Marcus, ,Fluviatilis,25,84,99,August Malmsgatan 17B,98136,Kiruna,  ,"Fluviatilis, Marcus",August Malmsgatan 17B,98136,Kiruna       ,M,N
199312312383,P,10,Joanna, ,Harr Thymallus,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Harr Thymallus, Joanna",Liedbergsgatan 3B,35230,Växjö        ,K,N
199312312391,P,10,Jonjon, ,Limanda,1,80,99,Sollidenbacken,11521,Stockholm,  ,"Limanda, Jonjon",Sollidenbacken,11521,Stockholm    ,M,N
199401012399,P,10,Kalle, ,Poutassou,1,25,99,BRUKSBACKEN 13,17892,Adelsö,  ,"Poutassou, Kalle",BRUKSBACKEN 13,17892,Adelsö       ,M,N
